fight_id,fight_date,a_fighter_name,b_fighter_name,a_odds,b_odds,chosen_side,chosen_prob,chosen_odds,edge,bet_placed
1b650c76387c0f4b,2022-03-26,Alexa Grasso,Joanne Wood,3.4,1.327869,a,0.6471,3.4,0.3529,1
3ecccdab76baa59c,2022-03-26,Jennifer Maia,Manon Fiorot,1.196078,4.75,b,1.0,4.75,0.7895,1
3ecccdab76baa59c,2022-03-26,Manon Fiorot,Jennifer Maia,1.196078,4.75,a,1.0,1.1961,0.1639,1
3f92025b29e06bfd,2022-03-26,Neil Magny,Max Griffin,1.357143,3.25,a,0.72,1.3571,-0.0168,0
3f92025b29e06bfd,2022-03-26,Max Griffin,Neil Magny,1.357143,3.25,b,0.7255,3.25,0.4178,1
410e65e4d1782bfc,2022-03-26,Askar Askarov,Kai Kara-France,4.4,1.222222,a,1.0,4.4,0.7727,1
410e65e4d1782bfc,2022-03-26,Kai Kara-France,Askar Askarov,4.4,1.222222,b,0.8571,1.2222,0.039,1
82b2b97b85c7225c,2022-03-26,Matheus Nicolau,David Dvorak,2.05,1.8,b,1.0,1.8,0.4444,1
82b2b97b85c7225c,2022-03-26,David Dvorak,Matheus Nicolau,2.05,1.8,a,0.8571,2.05,0.3693,1
97e522591ac7eb29,2022-03-26,Luis Saldana,Bruno Souza,1.666667,2.3,a,0.5,1.6667,-0.1,0
97e522591ac7eb29,2022-03-26,Bruno Souza,Luis Saldana,1.666667,2.3,b,0.6,2.3,0.1652,1
bb31c77bddd1317e,2022-03-26,Sara McMann,Karol Rosa,1.363636,3.2,b,1.0,3.2,0.6875,1
bb31c77bddd1317e,2022-03-26,Karol Rosa,Sara McMann,1.363636,3.2,a,0.8889,1.3636,0.1556,1
c4e866d9dd606faa,2022-03-26,Curtis Blaydes,Chris Daukaus,5.35,1.166667,b,0.8,1.1667,-0.0571,0
c4e866d9dd606faa,2022-03-26,Chris Daukaus,Curtis Blaydes,5.35,1.166667,b,0.7778,1.1667,-0.0794,0
d0b7a79d3e7f3362,2022-03-26,Chris Gutierrez,Batgerel Danaa,1.645161,2.35,a,0.8333,1.6452,0.2255,1
d0b7a79d3e7f3362,2022-03-26,Batgerel Danaa,Chris Gutierrez,1.645161,2.35,b,0.8462,2.35,0.4206,1
f3c37e23ca30c87d,2022-03-26,Matt Brown,Bryan Barberena,1.952381,1.869565,a,0.5714,1.9524,0.0592,1
f3c37e23ca30c87d,2022-03-26,Bryan Barberena,Matt Brown,1.952381,1.869565,b,0.5614,1.8696,0.0265,0
f6afaf2a39fa441c,2022-03-26,Marc Diakiese,Viacheslav Borshchev,1.740741,2.15,b,1.0,2.15,0.5349,1
f6afaf2a39fa441c,2022-03-26,Viacheslav Borshchev,Marc Diakiese,1.740741,2.15,a,0.6667,1.7407,0.0922,1
15311d4b33d93004,2022-04-09,Vinc Pichel,Mark Madsen,1.8,2.05,b,1.0,2.05,0.5122,1
15311d4b33d93004,2022-04-09,Mark Madsen,Vinc Pichel,1.8,2.05,a,1.0,1.8,0.4444,1
278b965694e563b2,2022-04-09,Aleksei Oleinik,Jared Vanderaa,1.666667,2.3,a,0.5333,1.6667,-0.0667,0
278b965694e563b2,2022-04-09,Jared Vanderaa,Aleksei Oleinik,1.666667,2.3,b,0.5484,2.3,0.1136,1
394b0347b0438622,2022-04-09,Gilbert Burns,Khamzat Chimaev,4.75,1.196078,b,1.0,1.1961,0.1639,1
394b0347b0438622,2022-04-09,Khamzat Chimaev,Gilbert Burns,4.75,1.196078,a,1.0,4.75,0.7895,1
88c6e7f71b79fd65,2022-04-09,Aspen Ladd,Raquel Pennington,2.35,1.645161,a,0.6667,2.35,0.2411,1
88c6e7f71b79fd65,2022-04-09,Raquel Pennington,Aspen Ladd,2.35,1.645161,a,0.6774,2.35,0.2519,1
9a8964b148cb5923,2022-04-09,Aljamain Sterling,Petr Yan,4.1,1.243902,b,0.8889,1.2439,0.085,1
9a8964b148cb5923,2022-04-09,Petr Yan,Aljamain Sterling,4.1,1.243902,a,0.8421,4.1,0.5982,1
dc0ab34f1952cb48,2022-04-09,Alexander Volkanovski,Chan Sung Jung,5.35,1.166667,a,1.0,5.35,0.8131,1
dc0ab34f1952cb48,2022-04-09,Chan Sung Jung,Alexander Volkanovski,5.35,1.166667,b,1.0,1.1667,0.1429,1
0987b3f785e26d1c,2022-04-16,Rafa Garcia,Jesse Ronson,1.740741,2.15,a,0.3333,1.7407,-0.2411,0
0987b3f785e26d1c,2022-04-16,Jesse Ronson,Rafa Garcia,1.740741,2.15,b,0.4286,2.15,-0.0365,0
0daf776bd222daad,2022-04-16,Istela Nunes,Sam Hughes,2.95,1.416667,a,0.5,2.95,0.161,1
0daf776bd222daad,2022-04-16,Sam Hughes,Istela Nunes,2.95,1.416667,a,0.1429,2.95,-0.1961,0
4f6e7159e77d4215,2022-04-16,Pat Sabatini,TJ Laramie,1.15873,5.5,a,1.0,1.1587,0.137,1
4f6e7159e77d4215,2022-04-16,TJ Laramie,Pat Sabatini,1.15873,5.5,b,1.0,5.5,0.8182,1
6d4b6224f26572f9,2022-04-16,Vicente Luque,Belal Muhammad,1.555556,2.55,a,0.8235,1.5556,0.1807,1
6d4b6224f26572f9,2022-04-16,Belal Muhammad,Vicente Luque,1.555556,2.55,b,0.8,2.55,0.4078,1
74c58b9d638c5eaa,2022-04-16,Drakkar Klose,Brandon Jenkins,5.25,1.169492,a,0.7143,5.25,0.5238,1
74c58b9d638c5eaa,2022-04-16,Brandon Jenkins,Drakkar Klose,5.25,1.169492,b,0.7333,1.1695,-0.1217,0
7c5fc3fc7be4a997,2022-04-16,Miguel Baeza,Andre Fialho,2.55,1.555556,a,0.6,2.55,0.2078,1
7c5fc3fc7be4a997,2022-04-16,Andre Fialho,Miguel Baeza,2.55,1.555556,b,0.5455,1.5556,-0.0974,0
b09f8cd4cbd7ba56,2022-04-16,Devin Clark,William Knight,2.6,1.526316,b,0.6,1.5263,-0.0552,0
b09f8cd4cbd7ba56,2022-04-16,William Knight,Devin Clark,2.6,1.526316,a,0.5455,2.6,0.1608,1
c20e6697335c3b3d,2022-04-16,Lina Lansberg,Pannie Kianzad,4.85,1.190476,b,0.5714,1.1905,-0.2686,0
c20e6697335c3b3d,2022-04-16,Pannie Kianzad,Lina Lansberg,4.85,1.190476,a,0.6,4.85,0.3938,1
173d576e6247a88a,2022-04-23,Lando Vannata,Charles Jourdain,1.869565,1.952381,b,0.5,1.9524,-0.0122,0
173d576e6247a88a,2022-04-23,Charles Jourdain,Lando Vannata,1.869565,1.952381,a,0.5385,1.8696,0.0036,0
3a3ac7b3987f6799,2022-04-23,Amanda Lemos,Jessica Andrade,2.9,1.425532,a,0.8333,2.9,0.4885,1
3a3ac7b3987f6799,2022-04-23,Jessica Andrade,Amanda Lemos,2.9,1.425532,b,0.7692,1.4255,0.0677,1
6017351e164dbca3,2022-04-23,Clay Guida,Claudio Puelles,2.05,1.8,b,0.8,1.8,0.2444,1
6017351e164dbca3,2022-04-23,Claudio Puelles,Clay Guida,2.05,1.8,a,0.8182,2.05,0.3304,1
6a4ba72b084193b5,2022-04-23,Marcin Prachnio,Philipe Lins,2.05,1.8,a,0.4,2.05,-0.0878,0
6a4ba72b084193b5,2022-04-23,Philipe Lins,Marcin Prachnio,2.05,1.8,b,0.3636,1.8,-0.1919,0
926977ec3ed0ebe1,2022-04-23,Aoriqileng,Cameron Else,2.85,1.444444,a,0.5,2.85,0.1491,1
926977ec3ed0ebe1,2022-04-23,Cameron Else,Aoriqileng,2.85,1.444444,b,0.2,1.4444,-0.4923,0
992e84bf59837e21,2022-04-23,Jordan Wright,Marc-Andre Barriault,1.454545,2.8,a,0.5,1.4545,-0.1875,0
992e84bf59837e21,2022-04-23,Marc-Andre Barriault,Jordan Wright,1.454545,2.8,b,0.4444,2.8,0.0873,1
9b8a82276f06829f,2022-04-23,Dwight Grant,Sergey Khandozhko,2.05,1.8,a,0.5,2.05,0.0122,0
9b8a82276f06829f,2022-04-23,Sergey Khandozhko,Dwight Grant,2.05,1.8,a,0.6,2.05,0.1122,1
a45d4327bc82bc28,2022-04-23,Maycee Barber,Montana De La Rosa,1.555556,2.55,b,0.7143,2.55,0.3221,1
a45d4327bc82bc28,2022-04-23,Montana De La Rosa,Maycee Barber,1.555556,2.55,b,0.6923,2.55,0.3002,1
e8c57c6259193466,2022-04-23,Tyson Pedro,Ike Villanueva,1.15873,5.5,a,0.5,1.1587,-0.363,0
e8c57c6259193466,2022-04-23,Ike Villanueva,Tyson Pedro,1.15873,5.5,b,0.5385,5.5,0.3566,1
5ae5eb729c6bb169,2022-04-30,Rob Font,Marlon Vera,1.952381,1.869565,a,0.6923,1.9524,0.1801,1
5ae5eb729c6bb169,2022-04-30,Marlon Vera,Rob Font,1.952381,1.869565,a,0.6757,1.9524,0.1635,1
632c2d4ed12f2bdf,2022-04-30,Andre Fili,Joanderson Brito,3.1,1.384615,a,0.5625,3.1,0.2399,1
632c2d4ed12f2bdf,2022-04-30,Joanderson Brito,Andre Fili,3.1,1.384615,b,0.5455,1.3846,-0.1768,0
6b956992204ec040,2022-04-30,Krzysztof Jotko,Gerald Meerschaert,1.5,2.7,a,0.6667,1.5,0.0,0
6b956992204ec040,2022-04-30,Gerald Meerschaert,Krzysztof Jotko,1.5,2.7,b,0.6774,2.7,0.307,1
760e3f292b834637,2022-04-30,Darren Elkins,Tristan Connelly,2.45,1.606061,a,0.64,2.45,0.2318,1
760e3f292b834637,2022-04-30,Tristan Connelly,Darren Elkins,2.45,1.606061,b,0.6471,1.6061,0.0244,0
7c8701bb78cb4de8,2022-04-30,Jared Gordon,Grant Dawson,2.8,1.454545,b,1.0,1.4545,0.3125,1
7c8701bb78cb4de8,2022-04-30,Grant Dawson,Jared Gordon,2.8,1.454545,a,1.0,2.8,0.6429,1
7e4b7a70838e5ba4,2022-04-30,Daniel Lacerda,Francisco Figueiredo,1.8,2.05,b,0.5,2.05,0.0122,0
7e4b7a70838e5ba4,2022-04-30,Francisco Figueiredo,Daniel Lacerda,1.8,2.05,a,0.6,1.8,0.0444,1
80cf37627a129145,2022-04-30,Gina Mazany,Shanna Young,1.5,2.7,a,0.2857,1.5,-0.381,0
80cf37627a129145,2022-04-30,Shanna Young,Gina Mazany,1.5,2.7,b,0.2667,2.7,-0.1037,0
9217ecc287ac482d,2022-04-30,Natan Levy,Mike Breeden,1.425532,2.9,a,0.5,1.4255,-0.2015,0
9217ecc287ac482d,2022-04-30,Mike Breeden,Natan Levy,1.425532,2.9,b,0.3333,2.9,-0.0115,0
d2484d74f819d813,2022-04-30,Alexandr Romanov,Chase Sherman,11.0,1.05,a,1.0,11.0,0.9091,1
d2484d74f819d813,2022-04-30,Chase Sherman,Alexandr Romanov,11.0,1.05,b,1.0,1.05,0.0476,1
eb277b5ea2a19124,2022-04-30,Andrei Arlovski,Jake Collier,1.909091,1.909091,a,0.6176,1.9091,0.0938,1
eb277b5ea2a19124,2022-04-30,Jake Collier,Andrei Arlovski,1.909091,1.909091,b,0.6232,1.9091,0.0994,1
60d9d50b763adc62,2022-05-07,Tracy Cortez,Melissa Gatto,1.8,2.05,a,1.0,1.8,0.4444,1
60d9d50b763adc62,2022-05-07,Melissa Gatto,Tracy Cortez,1.8,2.05,b,1.0,2.05,0.5122,1
6a902b97ac98c283,2022-05-07,Francisco Trinaldo,Danny Roberts,1.769231,2.1,a,0.7083,1.7692,0.1431,1
6a902b97ac98c283,2022-05-07,Danny Roberts,Francisco Trinaldo,1.769231,2.1,b,0.7143,2.1,0.2381,1
7d4e49d8a6678157,2022-05-07,Charles Oliveira,Justin Gaethje,1.769231,2.1,a,0.7143,1.7692,0.1491,1
7d4e49d8a6678157,2022-05-07,Justin Gaethje,Charles Oliveira,1.769231,2.1,b,0.7193,2.1,0.2431,1
80ac36a9dbc4b1a1,2022-05-07,Brandon Royval,Matt Schnell,3.1,1.384615,b,0.625,1.3846,-0.0972,0
80ac36a9dbc4b1a1,2022-05-07,Matt Schnell,Brandon Royval,3.1,1.384615,b,0.6364,1.3846,-0.0859,0
8390441d93736719,2022-05-07,Randy Brown,Khaos Williams,1.952381,1.869565,b,0.8,1.8696,0.2651,1
8390441d93736719,2022-05-07,Khaos Williams,Randy Brown,1.952381,1.869565,a,0.7273,1.9524,0.2151,1
88455c967a7ef6fc,2022-05-07,Ariane Carnelossi,Loopy Godinez,1.512821,2.65,a,0.6667,1.5128,0.0056,0
88455c967a7ef6fc,2022-05-07,Loopy Godinez,Ariane Carnelossi,1.512821,2.65,b,0.5714,2.65,0.1941,1
9d61012a6020516e,2022-05-07,Rose Namajunas,Carla Esparza,1.425532,2.9,a,0.75,1.4255,0.0485,1
9d61012a6020516e,2022-05-07,Carla Esparza,Rose Namajunas,1.425532,2.9,b,0.72,2.9,0.3752,1
a2ebb5f86eb64f22,2022-05-07,Michael Chandler,Tony Ferguson,3.7,1.285714,b,0.7895,1.2857,0.0117,0
a2ebb5f86eb64f22,2022-05-07,Tony Ferguson,Michael Chandler,3.7,1.285714,a,0.7692,3.7,0.499,1
c020ccbd7cdefb6e,2022-05-07,Mauricio Rua,Ovince Saint Preux,3.1,1.384615,b,0.5417,1.3846,-0.1806,0
c020ccbd7cdefb6e,2022-05-07,Ovince Saint Preux,Mauricio Rua,3.1,1.384615,a,0.551,3.1,0.2284,1
fc4939b3c9071e66,2022-05-07,Macy Chiasson,Norma Dumont,2.8,1.454545,b,0.75,1.4545,0.0625,1
fc4939b3c9071e66,2022-05-07,Norma Dumont,Macy Chiasson,2.8,1.454545,b,0.7333,1.4545,0.0458,1
ff6c8dab41efcc09,2022-05-07,Blagoy Ivanov,Marcos Rogerio de Lima,1.645161,2.35,b,0.6154,2.35,0.1899,1
ff6c8dab41efcc09,2022-05-07,Marcos Rogerio de Lima,Blagoy Ivanov,1.645161,2.35,a,0.5926,1.6452,-0.0153,0
2fa88b72973478b6,2022-05-14,Ryan Spann,Ion Cutelaba,2.95,1.416667,a,0.7143,2.95,0.3753,1
2fa88b72973478b6,2022-05-14,Ion Cutelaba,Ryan Spann,2.95,1.416667,b,0.7333,1.4167,0.0275,0
43543a2c1c7a7135,2022-05-14,Davey Grant,Louis Smolka,1.344828,3.3,b,0.5,3.3,0.197,1
43543a2c1c7a7135,2022-05-14,Louis Smolka,Davey Grant,1.344828,3.3,a,0.4848,1.3448,-0.2587,0
5c281439d20184f1,2022-05-14,Jan Blachowicz,Aleksandar Rakic,1.5,2.7,b,0.8571,2.7,0.4868,1
5c281439d20184f1,2022-05-14,Aleksandar Rakic,Jan Blachowicz,1.5,2.7,a,0.8,1.5,0.1333,1
7e047b195135ef06,2022-05-14,Viviane Araujo,Andrea Lee,1.740741,2.15,a,0.6667,1.7407,0.0922,1
7e047b195135ef06,2022-05-14,Andrea Lee,Viviane Araujo,1.740741,2.15,b,0.6923,2.15,0.2272,1
8a1aa64eb1f17913,2022-05-14,Michael Johnson,Alan Patrick,1.666667,2.3,b,0.625,2.3,0.1902,1
8a1aa64eb1f17913,2022-05-14,Alan Patrick,Michael Johnson,1.666667,2.3,a,0.5882,1.6667,-0.0118,0
afed0bac5ce5a2f3,2022-05-14,Nick Maximov,Andre Petroski,1.263158,3.9,a,1.0,1.2632,0.2083,1
afed0bac5ce5a2f3,2022-05-14,Andre Petroski,Nick Maximov,1.263158,3.9,a,1.0,1.2632,0.2083,1
f549164690d723bb,2022-05-14,Virna Jandiroba,Angela Hill,1.444444,2.85,a,0.5,1.4444,-0.1923,0
f549164690d723bb,2022-05-14,Angela Hill,Virna Jandiroba,1.444444,2.85,b,0.5385,2.85,0.1876,1
fad150a0288efbd7,2022-05-14,Katlyn Cerminara,Amanda Ribas,2.55,1.555556,b,0.8333,1.5556,0.1905,1
fad150a0288efbd7,2022-05-14,Amanda Ribas,Katlyn Cerminara,2.55,1.555556,a,0.7692,2.55,0.3771,1
1b4d0c9e3c59b33b,2022-05-21,Jailton Almeida,Parker Porter,1.166667,5.35,a,1.0,1.1667,0.1429,1
1b4d0c9e3c59b33b,2022-05-21,Parker Porter,Jailton Almeida,1.166667,5.35,b,1.0,5.35,0.8131,1
3542f9f30926f364,2022-05-21,Jonathan Martinez,Vince Morales,3.25,1.357143,a,0.6667,3.25,0.359,1
3542f9f30926f364,2022-05-21,Vince Morales,Jonathan Martinez,3.25,1.357143,b,0.6842,1.3571,-0.0526,0
4a789cdd5aaf4439,2022-05-21,Eryk Anders,JunYong Park,1.487805,2.6,b,0.6,2.6,0.2154,1
4a789cdd5aaf4439,2022-05-21,JunYong Park,Eryk Anders,1.487805,2.6,a,0.6364,1.4878,-0.0358,0
5136dc566f46daf6,2022-05-21,Chase Hooper,Felipe Colares,2.2,1.714286,a,0.5,2.2,0.0455,1
5136dc566f46daf6,2022-05-21,Felipe Colares,Chase Hooper,2.2,1.714286,b,0.5556,1.7143,-0.0278,0
534c07488396e124,2022-05-21,Omar Morales,Uros Medic,2.15,1.740741,a,0.6,2.15,0.1349,1
534c07488396e124,2022-05-21,Uros Medic,Omar Morales,2.15,1.740741,a,0.6,2.15,0.1349,1
5d4fb748ad246269,2022-05-21,Santiago Ponzinibbio,Michel Pereira,1.689655,2.25,a,0.7143,1.6897,0.1224,1
5d4fb748ad246269,2022-05-21,Michel Pereira,Santiago Ponzinibbio,1.689655,2.25,a,0.7333,1.6897,0.1415,1
5eaff5c832430378,2022-05-21,Polyana Viana,Tabatha Ricci,2.1,1.769231,a,0.5,2.1,0.0238,0
5eaff5c832430378,2022-05-21,Tabatha Ricci,Polyana Viana,2.1,1.769231,a,0.6,2.1,0.1238,1
7a2c841693b54dd7,2022-05-21,Holly Holm,Ketlen Vieira,1.454545,2.8,b,0.75,2.8,0.3929,1
7a2c841693b54dd7,2022-05-21,Ketlen Vieira,Holly Holm,1.454545,2.8,a,0.7647,1.4545,0.0772,1
bc7228d30ff5be46,2022-05-21,Elise Reed,Sam Hughes,1.714286,2.2,a,0.5,1.7143,-0.0833,0
bc7228d30ff5be46,2022-05-21,Sam Hughes,Elise Reed,1.714286,2.2,b,0.4,2.2,-0.0545,0
cbdfb3c648d7bada,2022-05-21,Joseph Holmes,Alen Amedovski,2.7,1.5,a,0.5,2.7,0.1296,1
cbdfb3c648d7bada,2022-05-21,Alen Amedovski,Joseph Holmes,2.7,1.5,b,0.3333,1.5,-0.3333,0
f682118709b4143e,2022-05-21,Chidi Njokuani,Dusko Todorovic,3.0,1.4,a,1.0,3.0,0.6667,1
f682118709b4143e,2022-05-21,Dusko Todorovic,Chidi Njokuani,3.0,1.4,b,1.0,1.4,0.2857,1
43d7d4b67be48553,2022-06-04,Johnny Munoz,Tony Gravely,1.8,2.05,b,0.6,2.05,0.1122,1
43d7d4b67be48553,2022-06-04,Tony Gravely,Johnny Munoz,1.8,2.05,a,0.6364,1.8,0.0808,1
4f2501e804c84abe,2022-06-04,Felice Herrig,Karolina Kowalkiewicz,1.869565,1.952381,a,0.5556,1.8696,0.0207,0
4f2501e804c84abe,2022-06-04,Karolina Kowalkiewicz,Felice Herrig,1.869565,1.952381,b,0.5263,1.9524,0.0141,0
59b2bbb251968ca9,2022-06-04,Erin Blanchfield,JJ Aldrich,1.210526,4.5,a,1.0,1.2105,0.1739,1
59b2bbb251968ca9,2022-06-04,JJ Aldrich,Erin Blanchfield,1.210526,4.5,b,1.0,4.5,0.7778,1
7a635063e5f1699b,2022-06-04,Alexander Volkov,Jairzinho Rozenstruik,1.588235,2.5,a,0.6667,1.5882,0.037,1
7a635063e5f1699b,2022-06-04,Jairzinho Rozenstruik,Alexander Volkov,1.588235,2.5,b,0.68,2.5,0.28,1
7e20b0536fbbd560,2022-06-04,Jeff Molina,Zhalgas Zhumagulov,1.555556,2.55,a,1.0,1.5556,0.3571,1
7e20b0536fbbd560,2022-06-04,Zhalgas Zhumagulov,Jeff Molina,1.555556,2.55,b,1.0,2.55,0.6078,1
a679800d2e7c3be2,2022-06-04,Ode Osbourne,Zarrukh Adashev,1.5,2.7,a,0.5,1.5,-0.1667,0
a679800d2e7c3be2,2022-06-04,Zarrukh Adashev,Ode Osbourne,1.5,2.7,b,0.5556,2.7,0.1852,1
aacb47949a572f25,2022-06-04,Dan Ige,Movsar Evloev,1.243902,4.1,b,1.0,4.1,0.7561,1
aacb47949a572f25,2022-06-04,Movsar Evloev,Dan Ige,1.243902,4.1,a,1.0,1.2439,0.1961,1
e5e75d831670b401,2022-06-04,Joe Solecki,Alex Da Silva,1.588235,2.5,a,0.75,1.5882,0.1204,1
e5e75d831670b401,2022-06-04,Alex Da Silva,Joe Solecki,1.588235,2.5,b,0.7778,2.5,0.3778,1
ed32da52aff68944,2022-06-04,Niklas Stolze,Benoit Saint Denis,2.4,1.625,a,0.5,2.4,0.0833,1
ed32da52aff68944,2022-06-04,Benoit Saint Denis,Niklas Stolze,2.4,1.625,a,0.3333,2.4,-0.0833,0
029f5c36820fdc09,2022-06-11,Kyung Ho Kang,Batgerel Danaa,2.0,1.833333,a,0.6667,2.0,0.1667,1
029f5c36820fdc09,2022-06-11,Batgerel Danaa,Kyung Ho Kang,2.0,1.833333,b,0.6842,1.8333,0.1388,1
049ad6d87b42eba8,2022-06-11,Valentina Shevchenko,Taila Santos,1.15873,5.5,a,0.8462,1.1587,-0.0169,0
049ad6d87b42eba8,2022-06-11,Taila Santos,Valentina Shevchenko,1.15873,5.5,b,0.8519,5.5,0.67,1
4305cb30533dac77,2022-06-11,Zhang Weili,Joanna Jedrzejczyk,1.625,2.4,a,0.7143,1.625,0.0989,1
4305cb30533dac77,2022-06-11,Joanna Jedrzejczyk,Zhang Weili,1.625,2.4,b,0.7333,2.4,0.3167,1
50eed57ea1390e16,2022-06-11,Brendan Allen,Jacob Malkoun,1.344828,3.3,a,0.75,1.3448,0.0064,0
50eed57ea1390e16,2022-06-11,Jacob Malkoun,Brendan Allen,1.344828,3.3,b,0.7647,3.3,0.4617,1
c94b153951be7590,2022-06-11,SeungWoo Choi,Josh Culibao,2.85,1.444444,a,0.5,2.85,0.1491,1
c94b153951be7590,2022-06-11,Josh Culibao,SeungWoo Choi,2.85,1.444444,a,0.6,2.85,0.2491,1
d7a7ba46c4f075d7,2022-06-11,Andre Fialho,Jake Matthews,2.0,1.833333,a,0.6667,2.0,0.1667,1
d7a7ba46c4f075d7,2022-06-11,Jake Matthews,Andre Fialho,2.0,1.833333,a,0.6774,2.0,0.1774,1
f115a91066a77ee7,2022-06-11,Jack Della Maddalena,Ramazan Emeev,1.526316,2.6,a,1.0,1.5263,0.3448,1
f115a91066a77ee7,2022-06-11,Ramazan Emeev,Jack Della Maddalena,1.526316,2.6,b,1.0,2.6,0.6154,1
fd49f89b9d97566b,2022-06-11,Glover Teixeira,Jiri Prochazka,1.444444,2.85,b,1.0,2.85,0.6491,1
fd49f89b9d97566b,2022-06-11,Jiri Prochazka,Glover Teixeira,1.444444,2.85,a,1.0,1.4444,0.3077,1
11e83902f5b8ff63,2022-06-18,Joaquin Buckley,Albert Duraev,1.434783,2.95,b,1.0,2.95,0.661,1
11e83902f5b8ff63,2022-06-18,Albert Duraev,Joaquin Buckley,1.434783,2.95,b,0.6923,2.95,0.3533,1
1378fc2be3819b2b,2022-06-18,Ricardo Ramos,Danny Chavez,3.75,1.30303,a,0.6667,3.75,0.4,1
1378fc2be3819b2b,2022-06-18,Danny Chavez,Ricardo Ramos,3.75,1.30303,b,0.6842,1.303,-0.0832,0
1bc662949337a8c4,2022-06-18,Tim Means,Kevin Holland,1.294118,3.8,b,0.6923,3.8,0.4291,1
1bc662949337a8c4,2022-06-18,Kevin Holland,Tim Means,1.294118,3.8,a,0.7037,1.2941,-0.069,0
20cefe64f4b28be8,2022-06-18,Adrian Yanez,Tony Kelley,1.307692,3.7,a,1.0,1.3077,0.2353,1
20cefe64f4b28be8,2022-06-18,Tony Kelley,Adrian Yanez,1.307692,3.7,b,1.0,3.7,0.7297,1
4e6218b6b892b017,2022-06-18,Damir Ismagulov,Guram Kutateladze,1.434783,2.95,a,1.0,1.4348,0.303,1
4e6218b6b892b017,2022-06-18,Guram Kutateladze,Damir Ismagulov,1.434783,2.95,b,1.0,2.95,0.661,1
5095f6290670009d,2022-06-18,Julian Marquez,Gregory Rodrigues,2.45,1.588235,a,0.75,2.45,0.3418,1
5095f6290670009d,2022-06-18,Gregory Rodrigues,Julian Marquez,2.45,1.588235,a,0.7143,2.45,0.3061,1
5b5d7f7ae712c6d8,2022-06-18,Maria Oliveira,Gloria de Paula,3.35,1.357143,b,0.3333,1.3571,-0.4035,0
5b5d7f7ae712c6d8,2022-06-18,Gloria de Paula,Maria Oliveira,3.35,1.357143,b,0.3333,1.3571,-0.4035,0
6e559181bfbc77e1,2022-06-18,Calvin Kattar,Josh Emmett,1.357143,3.35,b,0.8,3.35,0.5015,1
6e559181bfbc77e1,2022-06-18,Josh Emmett,Calvin Kattar,1.357143,3.35,a,0.8095,1.3571,0.0727,1
897d9e21c59d0633,2022-06-18,Phil Hawes,Deron Winn,3.1,1.4,a,0.75,3.1,0.4274,1
897d9e21c59d0633,2022-06-18,Deron Winn,Phil Hawes,3.1,1.4,b,0.7778,1.4,0.0635,1
8b5c760f34daafe0,2022-06-18,Eddie Wineland,Cody Stamann,1.125,6.75,b,0.5556,6.75,0.4074,1
8b5c760f34daafe0,2022-06-18,Cody Stamann,Eddie Wineland,1.125,6.75,a,0.5789,1.125,-0.3099,0
9a92d376fba2379d,2022-06-18,Court McGee,Jeremiah Wells,2.05,1.8,b,1.0,1.8,0.4444,1
9a92d376fba2379d,2022-06-18,Jeremiah Wells,Court McGee,2.05,1.8,a,1.0,2.05,0.5122,1
e8a5e53ffd33c0f9,2022-06-18,Roman Dolidze,Kyle Daukaus,3.05,1.408163,a,0.75,3.05,0.4221,1
e8a5e53ffd33c0f9,2022-06-18,Kyle Daukaus,Roman Dolidze,3.05,1.408163,b,0.7778,1.4082,0.0676,1
029a12d36a4687e1,2022-06-25,Thiago Moises,Christos Giagos,1.416667,3.0,a,0.5,1.4167,-0.2059,0
029a12d36a4687e1,2022-06-25,Christos Giagos,Thiago Moises,1.416667,3.0,b,0.5294,3.0,0.1961,1
1f5f59924b59408b,2022-06-25,Arman Tsarukyan,Mateusz Gamrot,3.0,1.416667,a,0.8333,3.0,0.5,1
1f5f59924b59408b,2022-06-25,Mateusz Gamrot,Arman Tsarukyan,3.0,1.416667,a,0.7778,3.0,0.4444,1
21f79cd40513d075,2022-06-25,Shayilan Nuerdanbieke,TJ Brown,2.75,1.487805,a,0.5,2.75,0.1364,1
21f79cd40513d075,2022-06-25,TJ Brown,Shayilan Nuerdanbieke,2.75,1.487805,b,0.6,1.4878,-0.0721,0
24a9fc95a3112f51,2022-06-25,Brian Kelleher,Mario Bautista,2.7,1.5,b,0.6,1.5,-0.0667,0
24a9fc95a3112f51,2022-06-25,Mario Bautista,Brian Kelleher,2.7,1.5,a,0.6364,2.7,0.266,1
28bd070f7ab0a0b9,2022-06-25,Nate Maness,Umar Nurmagomedov,1.105263,7.5,a,1.0,1.1053,0.0952,1
28bd070f7ab0a0b9,2022-06-25,Umar Nurmagomedov,Nate Maness,1.105263,7.5,a,1.0,1.1053,0.0952,1
28be3fbe5c377380,2022-06-25,Carlos Ulberg,Tafon Nchukwi,1.645161,2.35,a,0.5,1.6452,-0.1078,0
28be3fbe5c377380,2022-06-25,Tafon Nchukwi,Carlos Ulberg,1.645161,2.35,b,0.6,2.35,0.1745,1
2c73bf152247f25a,2022-06-25,Vanessa Demopoulos,Jinh Yu Frey,3.0,1.416667,a,0.5,3.0,0.1667,1
2c73bf152247f25a,2022-06-25,Jinh Yu Frey,Vanessa Demopoulos,3.0,1.416667,b,0.6,1.4167,-0.1059,0
